zip:varchar:5	lat:decimal:10,6	long:decimal:10,6	city:varchar:25	stateshort:varchar:2	state:varchar:20	county:varchar:21
92067	33.005026	-117.190346	Rancho Santa Fe	CA	California	San Diego
92068	33.016928	-116.846046	San Luis Rey	CA	California	San Diego
92069	33.099573	-117.158676	San Marcos	CA	California	San Diego
92071	32.843956	-116.987842	Santee	CA	California	San Diego
92075	33.007075	-117.260580	Solana Beach	CA	California	San Diego
92082	33.016928	-117.003366	Valley Center	CA	California	San Diego
92083	33.016928	-117.248203	Vista	CA	California	San Diego
92086	33.016928	-116.665930	Warner Springs	CA	California	San Diego
92101	32.721100	-117.170912	San Diego	CA	California	San Diego
92118	32.656176	-117.209642	Coronado	CA	California	San Diego
92143	33.016928	-116.846046	San Ysidro	CA	California	San Diego
92201	33.728721	-116.204844	Indio	CA	California	Riverside
92210	33.702710	-116.341248	Indian Wells	CA	California	Riverside
92211	33.764370	-116.334205	Palm Desert	CA	California	Riverside
92220	33.919215	-116.832362	Banning	CA	California	Riverside
92223	33.927030	-116.987839	Beaumont	CA	California	Riverside
92225	33.756749	-114.687973	Blythe	CA	California	Riverside
92227	33.096382	-115.358757	Brawley	CA	California	Imperial
92230	33.842969	-116.765723	Cabazon	CA	California	Riverside
92231	32.946832	-115.541028	Calexico	CA	California	Imperial
92233	33.157664	-115.553769	Calipatria	CA	California	Imperial
92234	33.647301	-116.466743	Cathedral City	CA	California	Riverside
92236	33.646405	-116.172918	Coachella	CA	California	Riverside
92239	33.809041	-115.466100	Desert Center	CA	California	Riverside
92240	33.900103	-116.520104	Desert Hot Springs	CA	California	Riverside
92242	34.201506	-114.319121	Earp	CA	California	San Bernardino
92243	32.900509	-115.598590	El Centro	CA	California	Imperial
92249	32.721810	-115.472680	Heber	CA	California	Imperial
92250	32.867317	-115.127641	Holtville	CA	California	Imperial
92251	33.008903	-115.675459	Imperial	CA	California	Imperial
92252	34.175713	-116.288431	Joshua Tree	CA	California	San Bernardino
92253	33.670978	-116.273943	La Quinta	CA	California	Riverside
92254	33.545034	-115.993906	Mecca	CA	California	Riverside
92258	33.924967	-116.559873	North Palm Springs	CA	California	Riverside
92262	33.842567	-116.566176	Palm Springs	CA	California	Riverside
92267	34.249419	-114.196525	Parker Dam	CA	California	San Bernardino
92270	33.703598	-116.429988	Rancho Mirage	CA	California	Riverside
92274	33.557800	-116.084589	Thermal	CA	California	Riverside
92276	33.843837	-116.364238	Thousand Palms	CA	California	Riverside
92277	34.234411	-115.621168	Twentynine Palms	CA	California	San Bernardino
92280	34.200026	-114.633391	Vidal	CA	California	San Bernardino
92281	33.037976	-115.608752	Westmorland	CA	California	Imperial
92283	32.981774	-114.772943	Winterhaven	CA	California	Imperial
92284	34.451263	-116.432416	Yucca Valley	CA	California	San Bernardino
92301	34.839964	-117.453724	Adelanto	CA	California	San Bernardino
92307	34.839964	-117.133073	Apple Valley	CA	California	San Bernardino
92309	35.445323	-116.038586	Baker	CA	California	San Bernardino
92311	34.693608	-116.964449	Barstow	CA	California	San Bernardino
92313	34.839964	-117.312929	Grand Terrace	CA	California	San Bernardino
92314	34.505140	-116.809496	Big Bear City	CA	California	San Bernardino
92315	34.223224	-116.902863	Big Bear Lake	CA	California	San Bernardino
92316	34.248404	-117.390768	Bloomington	CA	California	San Bernardino
92317	34.211175	-117.230000	Blue Jay	CA	California	San Bernardino
92320	33.976814	-117.052255	Calimesa	CA	California	Riverside
92321	34.839964	-117.150891	Cedar Glen	CA	California	San Bernardino
92324	34.151161	-117.289255	Colton	CA	California	San Bernardino
92325	34.850671	-117.281304	Crestline	CA	California	San Bernardino
92327	34.899805	-116.862059	Daggett	CA	California	San Bernardino
92328	36.235817	-116.827404	Death Valley	CA	California	Inyo
92329	34.839964	-115.967051	Phelan	CA	California	San Bernardino
92334	34.839964	-115.967051	Fontana	CA	California	San Bernardino
92340	34.839964	-115.967051	Hesperia	CA	California	San Bernardino
92342	34.496921	-117.350142	Helendale	CA	California	San Bernardino
92346	34.156543	-117.183104	Highland	CA	California	San Bernardino
92350	34.839964	-115.967051	Loma Linda	CA	California	San Bernardino
92352	34.209221	-117.199381	Lake Arrowhead	CA	California	San Bernardino
92356	34.770403	-116.896718	Lucerne Valley	CA	California	San Bernardino
92359	34.470317	-117.073317	Mentone	CA	California	San Bernardino
92363	34.642102	-114.640335	Needles	CA	California	San Bernardino
92365	34.905340	-116.654532	Newberry Springs	CA	California	San Bernardino
92368	34.839964	-117.321326	Oro Grande	CA	California	San Bernardino
92373	34.240900	-117.159699	Redlands	CA	California	San Bernardino
92376	34.202339	-117.377406	Rialto	CA	California	San Bernardino
92384	35.977703	-116.178478	Shoshone	CA	California	Inyo
92391	34.839964	-117.234788	Twin Peaks	CA	California	San Bernardino
92392	34.491985	-117.408184	Victorville	CA	California	San Bernardino
92397	34.839964	-117.628429	Wrightwood	CA	California	San Bernardino
92398	34.926948	-116.865561	Yermo	CA	California	San Bernardino
92399	34.062260	-117.010574	Yucaipa	CA	California	San Bernardino
92401	34.839964	-117.292150	San Bernardino	CA	California	San Bernardino
92501	33.752886	-117.373184	Riverside	CA	California	Riverside
92530	33.658068	-117.376774	Lake Elsinore	CA	California	Riverside
92543	33.651652	-116.963506	Hemet	CA	California	Riverside
92548	33.752886	-117.109484	Homeland	CA	California	Riverside
92549	33.741769	-116.753396	Idyllwild	CA	California	Riverside
92551	33.752886	-117.224878	Moreno Valley	CA	California	Riverside
92562	33.442040	-117.344040	Murrieta	CA	California	Riverside
92567	33.628192	-117.105415	Nuevo	CA	California	Riverside
92570	33.752886	-117.320673	Perris	CA	California	Riverside
92581	33.752886	-116.055617	San Jacinto	CA	California	Riverside
92584	33.752886	-117.173568	Menifee	CA	California	Riverside
92585	33.752886	-117.172142	Sun City	CA	California	Riverside
92589	33.752886	-116.055617	Temecula	CA	California	Riverside
92595	33.752886	-117.259304	Wildomar	CA	California	Riverside
92596	33.752886	-117.049660	Winchester	CA	California	Riverside
92602	33.718018	-117.752273	Irvine	CA	California	Orange
92605	33.640302	-117.769442	Huntington Beach	CA	California	Orange
92607	33.640302	-117.769442	Laguna Niguel	CA	California	Orange
92610	33.663011	-117.675940	Foothill Ranch	CA	California	Orange
92624	33.455277	-117.659056	Capistrano Beach	CA	California	Orange
92625	33.599956	-117.864254	Corona Del Mar	CA	California	Orange
92626	33.682900	-117.908531	Costa Mesa	CA	California	Orange
92629	33.485903	-117.705675	Dana Point	CA	California	Orange
92630	33.640790	-117.685503	Lake Forest	CA	California	Orange
92650	33.640302	-117.769442	East Irvine	CA	California	Orange
92651	33.520941	-117.773042	Laguna Beach	CA	California	Orange
92653	33.595714	-117.697512	Laguna Hills	CA	California	Orange
92655	33.640302	-117.984873	Midway City	CA	California	Orange
92656	33.603459	-117.730368	Aliso Viejo	CA	California	Orange
92657	33.597128	-117.829038	Newport Coast	CA	California	Orange
92658	33.640302	-117.769442	Newport Beach	CA	California	Orange
92672	33.568923	-117.606775	San Clemente	CA	California	Orange
92675	33.530631	-117.608646	San Juan Capistrano	CA	California	Orange
92676	33.741994	-117.612554	Silverado	CA	California	Orange
92678	33.673979	-117.526144	Trabuco Canyon	CA	California	Orange
92683	33.640302	-117.993933	Westminster	CA	California	Orange
92688	33.601944	-117.612087	Rancho Santa Margarita	CA	California	Orange
92690	33.640302	-117.769442	Mission Viejo	CA	California	Orange
92694	33.640302	-117.623761	Ladera Ranch	CA	California	Orange
92701	33.640302	-117.858473	Santa Ana	CA	California	Orange
92708	33.640302	-117.951129	Fountain Valley	CA	California	Orange
92780	33.579122	-117.819163	Tustin	CA	California	Orange
92801	33.640302	-117.952151	Anaheim	CA	California	Orange
92821	33.640302	-117.887086	Brea	CA	California	Orange
92831	33.640302	-117.896340	Fullerton	CA	California	Orange
92840	33.640302	-117.931889	Garden Grove	CA	California	Orange
92856	33.640302	-117.769442	Orange	CA	California	Orange
92861	33.640302	-117.810046	Villa Park	CA	California	Orange
92870	33.640302	-117.854783	Placentia	CA	California	Orange
92885	33.640302	-117.769442	Yorba Linda	CA	California	Orange
93001	34.330829	-119.800786	Ventura	CA	California	Ventura
93010	34.307783	-119.079552	Camarillo	CA	California	Ventura
93013	34.405045	-119.514092	Carpinteria	CA	California	Santa Barbara
93015	34.393387	-118.897776	Fillmore	CA	California	Ventura
93020	34.032383	-119.134300	Moorpark	CA	California	Ventura
93022	34.412169	-119.306554	Oak View	CA	California	Ventura
93023	34.478806	-119.310133	Ojai	CA	California	Ventura
93030	34.224892	-119.174092	Oxnard	CA	California	Ventura
93041	34.148893	-119.099535	Port Hueneme	CA	California	Ventura
93042	34.113389	-119.503588	Point Mugu Nawc	CA	California	Ventura
93043	34.162124	-119.202409	Port Hueneme Cbc Base	CA	California	Ventura
93060	34.364943	-119.094824	Santa Paula	CA	California	Ventura
93062	34.032383	-119.134300	Simi Valley	CA	California	Ventura
93066	34.304034	-119.014558	Somis	CA	California	Ventura
93101	34.421897	-119.709166	Santa Barbara	CA	California	Santa Barbara
93116	34.262834	-119.848555	Goleta	CA	California	Santa Barbara
93201	35.858290	-119.507526	Alpaugh	CA	California	Tulare
93203	35.311064	-118.832292	Arvin	CA	California	Kern
93204	36.003134	-120.068590	Avenal	CA	California	Kings
93206	35.294405	-119.477735	Buttonwillow	CA	California	Kern
93207	35.881776	-118.630592	California Hot Springs	CA	California	Tulare
93210	36.247025	-120.422249	Coalinga	CA	California	Fresno
93212	36.067399	-119.527700	Corcoran	CA	California	Kings
93215	35.294405	-119.200825	Delano	CA	California	Kern
93218	36.082002	-119.036140	Ducor	CA	California	Tulare
93219	35.875918	-119.281551	Earlimart	CA	California	Tulare
93220	35.357018	-118.756525	Edison	CA	California	Kern
93221	36.344716	-119.026031	Exeter	CA	California	Tulare
93222	35.294405	-119.203723	Frazier Park	CA	California	Kern
93223	36.304981	-119.204896	Farmersville	CA	California	Tulare
93226	35.732960	-118.738373	Glennville	CA	California	Kern
93230	36.220468	-119.622676	Hanford	CA	California	Kings
93234	36.207165	-120.090097	Huron	CA	California	Fresno
93235	36.375844	-119.219896	Ivanhoe	CA	California	Tulare
93238	35.708701	-118.391888	Kernville	CA	California	Kern
93240	35.668987	-118.452285	Lake Isabella	CA	California	Kern
93242	36.445649	-119.727734	Laton	CA	California	Fresno
93243	34.881773	-118.791975	Lebec	CA	California	Kern
93244	36.496901	-118.998043	Lemon Cove	CA	California	Tulare
93245	36.268194	-119.829463	Lemoore	CA	California	Kings
93247	36.073033	-119.071075	Lindsay	CA	California	Tulare
93249	35.294405	-119.887939	Lost Hills	CA	California	Kern
93250	35.674813	-119.197958	Mc Farland	CA	California	Kern
93251	35.294405	-119.758248	Mc Kittrick	CA	California	Kern
93254	34.922283	-119.810433	New Cuyama	CA	California	Santa Barbara
93256	35.959881	-119.312992	Pixley	CA	California	Tulare
93257	35.973777	-118.860221	Porterville	CA	California	Tulare
93261	35.805046	-119.128083	Richgrove	CA	California	Tulare
93262	36.364440	-118.697574	Sequoia National Park	CA	California	Tulare
93263	35.763646	-119.286861	Shafter	CA	California	Kern
93265	36.126506	-118.693313	Springville	CA	California	Tulare
93267	36.137375	-119.049222	Strathmore	CA	California	Tulare
93268	35.703306	-119.425116	Taft	CA	California	Kern
93271	36.435485	-118.800919	Three Rivers	CA	California	Tulare
93272	36.005985	-119.344304	Tipton	CA	California	Tulare
93274	36.133527	-119.370752	Tulare	CA	California	Tulare
93276	35.294405	-119.358368	Tupman	CA	California	Kern
93277	36.131880	-119.372586	Visalia	CA	California	Tulare
93280	35.467934	-119.446400	Wasco	CA	California	Kern
93282	36.129557	-119.522020	Waukena	CA	California	Tulare
93283	35.541940	-118.297698	Weldon	CA	California	Kern
93286	36.465943	-119.093242	Woodlake	CA	California	Tulare
93301	35.483501	-119.020562	Bakersfield	CA	California	Kern
93401	35.265573	-120.615973	San Luis Obispo	CA	California	San Luis Obispo
93402	35.301041	-120.835468	Los Osos	CA	California	San Luis Obispo
93420	35.292432	-120.476694	Arroyo Grande	CA	California	San Luis Obispo
93422	35.464793	-120.692911	Atascadero	CA	California	San Luis Obispo
93424	35.190349	-120.731793	Avila Beach	CA	California	San Luis Obispo
93426	35.907585	-120.938911	Bradley	CA	California	Monterey
93427	34.635927	-120.219523	Buellton	CA	California	Santa Barbara
93428	35.587748	-121.041461	Cambria	CA	California	San Luis Obispo
93430	35.473343	-120.944417	Cayucos	CA	California	San Luis Obispo
93433	35.381730	-120.619664	Grover Beach	CA	California	San Luis Obispo
93434	34.938796	-120.604969	Guadalupe	CA	California	Santa Barbara
93436	34.629464	-120.352667	Lompoc	CA	California	Santa Barbara
93441	34.693012	-119.985205	Los Olivos	CA	California	Santa Barbara
93442	35.402295	-120.799362	Morro Bay	CA	California	San Luis Obispo
93444	35.048397	-120.504593	Nipomo	CA	California	San Luis Obispo
93445	35.106168	-120.620199	Oceano	CA	California	San Luis Obispo
93446	35.640598	-120.749865	Paso Robles	CA	California	San Luis Obispo
93448	35.347065	-120.455345	Pismo Beach	CA	California	San Luis Obispo
93450	35.982551	-120.818522	San Ardo	CA	California	Monterey
93451	35.705546	-120.608661	San Miguel	CA	California	San Luis Obispo
93452	35.575711	-121.223355	San Simeon	CA	California	San Luis Obispo
93453	35.358427	-120.256566	Santa Margarita	CA	California	San Luis Obispo
93454	34.875832	-120.259463	Santa Maria	CA	California	Santa Barbara
93460	34.646136	-120.007153	Santa Ynez	CA	California	Santa Barbara
93461	35.610073	-120.266428	Shandon	CA	California	San Luis Obispo
93463	34.648841	-120.137875	Solvang	CA	California	Santa Barbara
93465	35.517781	-120.739893	Templeton	CA	California	San Luis Obispo
93501	35.038066	-118.184941	Mojave	CA	California	Kern
93504	35.187133	-117.885359	California City	CA	California	Kern
93510	33.786594	-118.227614	Acton	CA	California	Los Angeles
93513	37.169602	-118.155880	Big Pine	CA	California	Inyo
93514	37.026022	-118.390408	Bishop	CA	California	Inyo
93516	35.215513	-117.629941	Boron	CA	California	Kern
93517	38.248505	-119.384449	Bridgeport	CA	California	Mono
93523	35.258171	-117.827391	Edwards	CA	California	Kern
93526	36.831167	-118.281246	Independence	CA	California	Inyo
93529	37.711282	-119.095647	June Lake	CA	California	Mono
93532	33.786594	-118.533689	Lake Hughes	CA	California	Los Angeles
93534	33.786594	-118.152920	Lancaster	CA	California	Los Angeles
93541	37.978230	-119.114386	Lee Vining	CA	California	Mono
93543	33.786594	-117.982006	Littlerock	CA	California	Los Angeles
93545	36.553842	-118.054221	Lone Pine	CA	California	Inyo
93546	37.609434	-118.839818	Mammoth Lakes	CA	California	Mono
93549	36.229962	-117.948532	Olancha	CA	California	Inyo
93550	33.786594	-118.123592	Palmdale	CA	California	Los Angeles
93553	33.786594	-117.911841	Pearblossom	CA	California	Los Angeles
93554	35.386610	-117.764333	Randsburg	CA	California	Kern
93555	35.540458	-117.683472	Ridgecrest	CA	California	Kern
93560	34.942862	-118.339832	Rosamond	CA	California	Kern
93561	35.043028	-118.493811	Tehachapi	CA	California	Kern
93562	34.839964	-117.386604	Trona	CA	California	San Bernardino
93602	37.075671	-119.316654	Auberry	CA	California	Fresno
93603	36.568312	-118.957187	Badger	CA	California	Tulare
93605	37.213607	-119.249243	Big Creek	CA	California	Fresno
93607	36.589797	-119.899405	Burrel	CA	California	Fresno
93609	36.528598	-119.864103	Caruthers	CA	California	Fresno
93610	37.013396	-120.281212	Chowchilla	CA	California	Madera
93611	36.832583	-119.680190	Clovis	CA	California	Fresno
93618	36.509532	-119.389446	Dinuba	CA	California	Tulare
93620	37.073301	-120.625404	Dos Palos	CA	California	Merced
93622	36.772741	-120.575240	Firebaugh	CA	California	Fresno
93624	36.338590	-120.116591	Five Points	CA	California	Fresno
93625	36.623402	-119.671874	Fowler	CA	California	Fresno
93626	36.839928	-119.691306	Friant	CA	California	Fresno
93630	36.676147	-120.123426	Kerman	CA	California	Fresno
93631	36.524900	-119.521370	Kingsburg	CA	California	Fresno
93633	36.734051	-118.649328	Kings Canyon National Pk	CA	California	Tulare
93635	37.103768	-120.843579	Los Banos	CA	California	Merced
93637	36.928286	-120.185933	Madera	CA	California	Madera
93640	36.676898	-120.446521	Mendota	CA	California	Fresno
93641	36.698964	-119.022995	Miramonte	CA	California	Fresno
93643	37.214100	-119.470738	North Fork	CA	California	Madera
93644	37.375860	-119.632385	Oakhurst	CA	California	Madera
93645	37.163948	-119.641450	O Neals	CA	California	Madera
93647	36.555602	-119.175485	Orosi	CA	California	Tulare
93648	36.661358	-119.520731	Parlier	CA	California	Fresno
93650	36.841100	-119.799812	Fresno	CA	California	Fresno
93652	36.591897	-119.904577	Raisin	CA	California	Fresno
93653	37.242121	-119.944935	Raymond	CA	California	Madera
93654	36.669807	-119.401274	Reedley	CA	California	Fresno
93656	36.466514	-119.934478	Riverdale	CA	California	Fresno
93657	36.897408	-119.457602	Sanger	CA	California	Fresno
93660	36.458421	-120.173897	San Joaquin	CA	California	Fresno
93662	36.637507	-119.638651	Selma	CA	California	Fresno
93666	36.520998	-119.335641	Sultana	CA	California	Tulare
93667	36.964156	-119.335294	Tollhouse	CA	California	Fresno
93668	36.632595	-120.284085	Tranquillity	CA	California	Fresno
93673	36.444195	-119.482343	Traver	CA	California	Tulare
93675	36.750265	-119.192779	Squaw Valley	CA	California	Fresno
93901	36.441768	-121.623978	Salinas	CA	California	Monterey
93920	36.054105	-121.549826	Big Sur	CA	California	Monterey
93921	36.549729	-121.923960	Carmel	CA	California	Monterey
93924	36.446043	-121.637651	Carmel Valley	CA	California	Monterey
93925	36.583988	-121.398912	Chualar	CA	California	Monterey
93926	36.502102	-121.396735	Gonzales	CA	California	Monterey
93927	36.323971	-121.386631	Greenfield	CA	California	Monterey
93930	36.201898	-121.010363	King City	CA	California	Monterey
93933	36.643259	-121.786887	Marina	CA	California	Monterey
93940	36.521811	-121.840854	Monterey	CA	California	Monterey
93950	36.408303	-121.925179	Pacific Grove	CA	California	Monterey
93953	36.583100	-121.945282	Pebble Beach	CA	California	Monterey
93954	36.457423	-120.928512	San Lucas	CA	California	Monterey
93955	36.429013	-121.786901	Seaside	CA	California	Monterey
93960	36.449485	-121.343146	Soledad	CA	California	Monterey
93962	36.626059	-121.646487	Spreckels	CA	California	Monterey
94002	37.516644	-122.298896	Belmont	CA	California	San Mateo
94005	37.689182	-122.408935	Brisbane	CA	California	San Mateo
94010	37.567086	-122.365778	Burlingame	CA	California	San Mateo
94014	37.687509	-122.447441	Daly City	CA	California	San Mateo
94018	37.510085	-122.473404	El Granada	CA	California	San Mateo
94019	37.389057	-122.411841	Half Moon Bay	CA	California	San Mateo
94020	37.272556	-122.232420	La Honda	CA	California	San Mateo
94022	37.238842	-122.144437	Los Altos	CA	California	Santa Clara
94025	37.439616	-122.176542	Menlo Park	CA	California	San Mateo
94027	37.450627	-122.204756	Atherton	CA	California	San Mateo
94028	37.370194	-122.209796	Portola Valley	CA	California	San Mateo
94030	37.598385	-122.401991	Millbrae	CA	California	San Mateo
94035	37.189396	-121.705327	Mountain View	CA	California	Santa Clara
94037	37.542789	-122.496632	Montara	CA	California	San Mateo
94038	37.520190	-122.512164	Moss Beach	CA	California	San Mateo
94044	37.616774	-122.477211	Pacifica	CA	California	San Mateo
94059	37.381144	-122.334825	Redwood City	CA	California	San Mateo
94060	37.211194	-122.273493	Pescadero	CA	California	San Mateo
94066	37.623159	-122.433593	San Bruno	CA	California	San Mateo
94070	37.498586	-122.272565	San Carlos	CA	California	San Mateo
94074	37.328292	-122.341466	San Gregorio	CA	California	San Mateo
94080	37.657443	-122.422075	South San Francisco	CA	California	San Mateo
